sample_id,longitude,latitude,Slope,Elevation,Aspect,NDVI,LULC,Rainfall,River Proximity,Road Proximity,TWI,landslide
1093,85.59949184606378,28.031173068589982,34.17593002319336,2600.0,210.8759613037109,0.8422334790229797,10.0,4.835017204284668,7321.290869785191,1033.1505214633537,15.160255636498531,1
327,85.66678619809242,27.82787837297025,27.401657104492188,1652.0,57.93629837036133,0.6520400047302246,10.0,4.6042256355285645,8340.053956659993,134.1640786499874,14.933787556482208,1
bg_396,85.5944554567268,27.845796693350536,16.022254943847656,1220.0,296.80572509765625,0.6961797475814819,10.0,4.647837162017822,607.4537019394976,256.3201123595259,15.490844945320385,0
1339,85.58905601119808,28.003183903126548,23.739595413208008,2536.0,123.51220703125,0.768693208694458,30.0,4.835017204284668,5858.224987144144,228.4731931759173,15.036853887109162,1
bg_362,85.8124765761826,27.917482253023273,48.942501068115234,2573.0,205.52157592773438,0.6547353863716125,10.0,4.945862293243408,3607.6169419715284,666.1080993352356,14.707165956720317,0
335,85.65094649640639,27.862185778907776,33.110652923583984,1790.0,107.32928466796876,0.7808438539505005,10.0,4.559855937957764,4405.916476738977,218.40329667841556,14.83236488364862,1
bg_385,85.70171430165067,28.048187126862665,48.84443664550781,4012.0,195.81578063964844,0.44079557061195374,30.0,4.635933876037598,5609.037350562037,1359.301291105103,15.170658385416061,0
676,85.7640870940013,28.008749303763604,40.51033020019531,2721.0,345.0770263671875,0.7217934727668762,10.0,4.903069972991943,1739.2239648762893,391.15214431215895,15.441056236415172,1
605,85.73991646669975,27.898594221365453,29.54751205444336,1871.0,181.8516540527344,0.5491417050361633,30.0,4.452770709991455,2070.0,30.0,14.938663532349912,1
bg_923,85.91272856189035,27.791358787132893,16.342344284057617,1388.0,273.1647033691406,0.28190743923187256,30.0,5.2163896560668945,1440.0,42.42640687119285,15.429502430136127,0
bg_214,85.86960942825262,27.82720156696926,22.536136627197266,962.0,34.991851806640625,0.7497581243515015,10.0,5.761692047119141,150.0,42.42640687119285,14.478041851252302,0
935,85.69864470398956,27.91849229834722,32.8001594543457,2851.0,275.76641845703125,0.5010274052619934,30.0,4.548963069915772,6707.197626430878,607.4537019394976,14.982124708317214,1
343,85.64951618618935,27.869739074390484,56.28408050537109,1612.0,61.620750427246094,0.7151982188224792,10.0,4.559855937957764,3787.373760272413,30.0,13.894015752559945,1
bg_866,85.94264246085153,27.906432975028604,27.755186080932617,1885.0,213.84466552734375,0.647274374961853,10.0,4.404165267944336,1926.0841103129426,30.0,15.090036716157286,0
bg_286,85.91218957271988,28.021237668339076,36.958560943603516,3947.0,138.850830078125,0.31940028071403503,30.0,4.106739044189453,6610.0832067380215,3503.326990162351,15.475466668319187,0
bg_296,85.8582906556727,27.737459870085722,28.9808349609375,1574.0,344.6824645996094,0.7871164083480835,10.0,5.7190961837768555,1890.0,67.0820393249937,14.60574405521221,0
bg_37,85.81786646788733,27.80591149473563,36.105838775634766,1605.0,182.87648010253906,0.8615232706069946,10.0,6.791383266448975,5258.564442887431,240.0,14.659775606355101,0
bg_944,85.45889968035317,27.813187848536998,36.70551300048828,2071.0,54.10820388793945,0.7930014729499817,10.0,4.804811000823975,10513.277319656321,30.0,14.831038408652983,0
1048,85.61159929178741,27.91957937335427,51.04108047485352,1601.0,149.75732421875,0.2557765245437622,30.0,4.625964164733887,1535.8710883404246,67.0820393249937,14.169182136436923,1
388,85.68562026276564,27.80769938697481,39.47546005249024,1474.0,152.18411254882812,0.793994665145874,10.0,4.6042256355285645,8580.0,90.0,14.394613999025813,1
bg_973,85.8755383091278,28.015308787463887,30.862777709960938,4439.0,280.9302673339844,0.007045172154903412,60.0,4.297876358032227,8978.474257912643,2300.8259386576815,15.821940138040743,0
bg_823,85.68581412112175,27.82477611570214,32.839141845703125,1419.0,298.45941162109375,0.5909219980239868,10.0,4.6042256355285645,8506.04490935711,0.0,14.609605685845105,0
919,85.52418824041727,27.93294633581248,43.939544677734375,1858.0,172.3515625,0.4328158795833587,30.0,5.221707344055176,2794.512479843309,30.0,14.65127308355866,1
bg_812,85.78822206351138,28.126071061995827,27.617937088012695,4553.0,188.06723022460938,0.2835303246974945,30.0,3.9751100540161133,7234.542141697704,2913.863414781139,15.565858539595947,0
33,85.93056739743459,27.808000478417725,45.56248092651367,1838.0,-0.0,0.5804877877235413,10.0,4.941662311553955,3536.43888678993,30.0,14.40447530470612,1
1031,85.52769276380671,28.00409228619636,24.43622589111328,2155.0,75.55912017822266,0.7408427596092224,10.0,4.726099014282227,8010.898825974523,420.0,14.62778483952082,1
bg_321,85.633532171586,28.00991889575917,34.20148468017578,2500.0,76.220703125,0.8860487937927246,10.0,4.772528171539307,3900.0,1092.0164833920778,14.943206318463155,0
bg_646,85.64565942792161,28.028514022140445,36.94532775878906,2214.0,271.2333679199219,0.8522012829780579,10.0,4.772528171539307,6042.002979145243,708.0254232723568,14.900181251277717,0
883,85.67117681498851,27.892580663055103,55.53471755981445,2182.0,180.0,0.5945587158203125,30.0,4.626403331756592,4897.448315194352,429.5346318982906,13.98654190977534,1
418,85.64893048457074,27.911293474422177,40.198577880859375,1601.0,240.1274871826172,0.2356769144535064,60.0,4.625964164733887,1663.3099530754937,0.0,14.45969244614667,1
135,85.92246604223978,27.78110037742892,46.46153259277344,1052.0,0.9962135553359984,0.6825667023658752,10.0,5.216389656066895,2534.4230112591704,42.42640687119285,13.82121806555183,1
508,85.73968853596874,27.87745197205341,43.31651306152344,2019.0,82.10575866699219,0.758693516254425,10.0,4.696327209472656,1677.0509831248423,60.0,14.914021198705337,1
bg_788,85.92323885071454,27.868434238510346,37.65583801269531,1786.0,71.65917205810547,0.6280027627944946,60.0,4.586504936218262,2082.1383239352763,123.69316876852982,14.650019200458386,0
1082,85.62752104226382,27.97257142642032,49.60536193847656,1620.0,127.30569458007812,0.5132656693458557,30.0,4.582652568817139,660.0,42.42640687119285,14.133353230445724,1
1370,85.55802048487276,28.00683329577921,46.83685302734375,2831.0,213.38458251953125,0.3887642323970794,30.0,4.726099014282227,7740.0,582.494635168428,14.788938792166809,1
bg_976,85.94533740670389,27.73692088091525,22.53196907043457,2567.0,236.88864135742188,0.7225286364555359,30.0,4.780183792114258,7255.411773290334,254.5584412271571,15.26817473210139,0
bg_618,85.83430563758671,27.78947232503624,52.46751403808594,2199.0,230.63702392578125,0.4711700975894928,30.0,6.045157432556152,3480.0,729.9315036357863,14.33687059131067,0
