Aspect,DEM,Slope,LULC,NDVI,Rainfall,TWI,River,Road
353.7537,2613,45.274715,30,0.6587473,4.586505,14.775508765486816,5561.906148075496,937.709976485267
342.51462,1699,45.993385,10,0.26435572,4.674496,14.548020065258797,9510.0,0.0
321.8207,1520,25.344088,10,0.8143041,4.674496,14.94273490464005,8550.0,313.20919526731655
8.990274,1676,39.3331,10,0.87663215,4.674496,14.364426292253668,9735.91290018558,436.8065933568311
22.769787,1753,50.863895,10,0.7979452,4.674496,14.411726144408208,9519.600831967691,591.6924876994806
77.63669,1744,63.900887,10,0.82122904,4.674496,14.947485806506316,9277.812242118289,570.0
21.890879,1728,38.133884,10,0.85827667,4.674496,14.582215678997132,9211.51453345214,420.0
36.464634,1378,27.624834,10,0.7637199,5.2163897,14.716241443615049,7678.417805772228,330.0
1.6185671,1299,32.933926,10,0.8428638,5.2163897,14.683925003238766,7179.031968169525,67.0820393249937
22.970314,1199,22.878057,10,0.7270241,5.2163897,14.028098733662423,6060.297022423902,60.0
16.42872,1244,49.346073,10,0.71161306,5.2163897,14.009129979993542,6000.299992500375,84.8528137423857
0.99621356,1052,46.461533,10,0.6825667,5.2163897,13.82121806555183,2534.4230112591704,42.42640687119285
341.9418,1118,41.5209,10,0.77074546,5.2163897,13.878762736203186,2740.5291459862274,152.97058540778357
325.50958,1103,45.047066,10,0.70566595,5.2163897,13.757951875632576,2710.645679538364,161.55494421403512
312.8578,1082,45.66163,10,0.75972223,5.2163897,13.76492551816114,4053.9980266398743,189.7366596101028
191.87427,1641,49.185577,30,0.4994614,4.987441,14.254642076349755,3328.2427796060792,30.0
171.47755,1853,48.062683,30,0.56497693,4.987441,14.262484628649458,3360.2678464670043,228.4731931759173
21.747799,1387,30.649303,10,0.33676755,5.2163897,14.94371064179992,3572.394155185007,30.0
25.5573,1090,25.010464,10,0.79735905,5.2163897,14.39491420127025,4350.930934868997,90.0
19.053299,1097,31.655348,10,0.8296296,5.2163897,14.39528056352951,4381.643527262344,123.69316876852982
23.801756,1118,35.95696,10,0.70611656,5.2163897,14.255419823191588,4682.403229112161,174.92855684535903
181.13527,1933,42.703423,10,0.5799868,4.370652,14.687017460217875,6881.780292918395,30.0
